"","SampleID","mix","Relative_abundance","Sample_name","Protocol","Site","Tree_host","Tree_log","Year","Year_since_decay_start","When","DNA_yields","Sample_or_Control","is.neg"
"775","C38","other Basidiomycota",0.0551401869158879,"2010_PA8","CTAB","Ground_bark","red_pine","pine_08",2010,0,"decay_start",1.061912226,"Sample",FALSE
"776","C38","Chytridiomycota",0,"2010_PA8","CTAB","Ground_bark","red_pine","pine_08",2010,0,"decay_start",1.061912226,"Sample",FALSE
"777","C38","Fungi_phy_Incertae_sedis",0,"2010_PA8","CTAB","Ground_bark","red_pine","pine_08",2010,0,"decay_start",1.061912226,"Sample",FALSE
"778","C38","Glomeromycota",0,"2010_PA8","CTAB","Ground_bark","red_pine","pine_08",2010,0,"decay_start",1.061912226,"Sample",FALSE
"779","C38","Mortierellomycota",0,"2010_PA8","CTAB","Ground_bark","red_pine","pine_08",2010,0,"decay_start",1.061912226,"Sample",FALSE
"780","C38","Mucoromycota",0,"2010_PA8","CTAB","Ground_bark","red_pine","pine_08",2010,0,"decay_start",1.061912226,"Sample",FALSE
"781","C38","Olpidiomycota",0,"2010_PA8","CTAB","Ground_bark","red_pine","pine_08",2010,0,"decay_start",1.061912226,"Sample",FALSE
"782","C38","Rozellomycota",0,"2010_PA8","CTAB","Ground_bark","red_pine","pine_08",2010,0,"decay_start",1.061912226,"Sample",FALSE
"783","C38","Zoopagomycota",0,"2010_PA8","CTAB","Ground_bark","red_pine","pine_08",2010,0,"decay_start",1.061912226,"Sample",FALSE
"784","C38","Unknown",0,"2010_PA8","CTAB","Ground_bark","red_pine","pine_08",2010,0,"decay_start",1.061912226,"Sample",FALSE
"785","C39","Aequabiliella (A)",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"786","C39","Pyrenopeziza (A)",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"787","C39","Chalara (A)",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"788","C39","Therrya (A)",0.158536585365854,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"789","C39","Trichoderma (A)",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"790","C39","Podospora (A)",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"791","C39","other Ascomycota",0.481522542498152,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"792","C39","Basidiobolomycota",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"793","C39","Mycena (B)",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"794","C39","Xenasmatella (B)",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"795","C39","Athelia (B)",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"796","C39","Stypella (B)",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"797","C39","Ceratobasidium (B)",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"798","C39","Sistotrema (B)",0.0428677014042868,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"799","C39","Trichaptum (B)",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"800","C39","Lenzites (B)",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"801","C39","Trametes (B)",0.00073909830007391,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"802","C39","Serendipita (B)",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"803","C39","other Basidiomycota",0.316334072431633,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"804","C39","Chytridiomycota",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"805","C39","Fungi_phy_Incertae_sedis",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"806","C39","Glomeromycota",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"807","C39","Mortierellomycota",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"808","C39","Mucoromycota",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"809","C39","Olpidiomycota",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"810","C39","Rozellomycota",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"811","C39","Zoopagomycota",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"812","C39","Unknown",0,"2010_PA9","CTAB","Ground_bark","red_pine","pine_09",2010,0,"decay_start",5.576776165,"Sample",FALSE
"813","C40","Aequabiliella (A)",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"814","C40","Pyrenopeziza (A)",0.000353356890459364,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"815","C40","Chalara (A)",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"816","C40","Therrya (A)",0.0300353356890459,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"817","C40","Trichoderma (A)",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"818","C40","Podospora (A)",0.000353356890459364,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"819","C40","other Ascomycota",0.968551236749117,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"820","C40","Basidiobolomycota",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"821","C40","Mycena (B)",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"822","C40","Xenasmatella (B)",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"823","C40","Athelia (B)",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"824","C40","Stypella (B)",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"825","C40","Ceratobasidium (B)",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"826","C40","Sistotrema (B)",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"827","C40","Trichaptum (B)",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"828","C40","Lenzites (B)",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"829","C40","Trametes (B)",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"830","C40","Serendipita (B)",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"831","C40","other Basidiomycota",0.000706713780918728,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"832","C40","Chytridiomycota",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"833","C40","Fungi_phy_Incertae_sedis",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"834","C40","Glomeromycota",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"835","C40","Mortierellomycota",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"836","C40","Mucoromycota",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"837","C40","Olpidiomycota",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"838","C40","Rozellomycota",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"839","C40","Zoopagomycota",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"840","C40","Unknown",0,"2010_PA10","CTAB","Ground_bark","red_pine","pine_10",2010,0,"decay_start",0.625479662,"Sample",FALSE
"841","C43","Aequabiliella (A)",0.0436341251448436,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"842","C43","Pyrenopeziza (A)",0.0293308227114716,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"843","C43","Chalara (A)",0.069561123986095,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"844","C43","Therrya (A)",0,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"845","C43","Trichoderma (A)",0.00463499420625724,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"846","C43","Podospora (A)",0,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"847","C43","other Ascomycota",0.406431054461182,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"848","C43","Basidiobolomycota",0,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"849","C43","Mycena (B)",0.00228128621089224,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"850","C43","Xenasmatella (B)",0,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"851","C43","Athelia (B)",0.00162949015063731,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"852","C43","Stypella (B)",0.000108632676709154,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"853","C43","Ceratobasidium (B)",0.108053302433372,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"854","C43","Sistotrema (B)",0.00054316338354577,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"855","C43","Trichaptum (B)",0,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"856","C43","Lenzites (B)",0,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"857","C43","Trametes (B)",0,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"858","C43","Serendipita (B)",0.0675333140208575,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"859","C43","other Basidiomycota",0.245365005793743,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"860","C43","Chytridiomycota",0.00152085747392816,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"861","C43","Fungi_phy_Incertae_sedis",0,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"862","C43","Glomeromycota",0,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"863","C43","Mortierellomycota",7.24217844727694e-05,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"864","C43","Mucoromycota",0.0192641946697567,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"865","C43","Olpidiomycota",0,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"866","C43","Rozellomycota",3.62108922363847e-05,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"867","C43","Zoopagomycota",0,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"868","C43","Unknown",0,"2011_PA3","CTAB","Ground_bark","red_pine","pine_03",2011,1,"early",3.88671875,"Sample",FALSE
"869","C44","Aequabiliella (A)",0.0512457108757273,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"870","C44","Pyrenopeziza (A)",0.0521408324630762,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"871","C44","Chalara (A)",0.0206996867074444,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"872","C44","Therrya (A)",0,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"873","C44","Trichoderma (A)",0.000186483664031031,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"874","C44","Podospora (A)",0,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"875","C44","other Ascomycota",0.469789646426973,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"876","C44","Basidiobolomycota",0,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"877","C44","Mycena (B)",3.72967328062062e-05,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"878","C44","Xenasmatella (B)",0,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"879","C44","Athelia (B)",0.0337908399224228,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"880","C44","Stypella (B)",3.72967328062062e-05,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"881","C44","Ceratobasidium (B)",0.217663732657019,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"882","C44","Sistotrema (B)",0.0121960316276294,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"883","C44","Trichaptum (B)",0,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"884","C44","Lenzites (B)",0,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"885","C44","Trametes (B)",0,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"886","C44","Serendipita (B)",0.0309935849619573,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"887","C44","other Basidiomycota",0.110622109503208,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"888","C44","Chytridiomycota",0,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"889","C44","Fungi_phy_Incertae_sedis",0,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"890","C44","Glomeromycota",0,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"891","C44","Mortierellomycota",0,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"892","C44","Mucoromycota",0,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"893","C44","Olpidiomycota",0,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"894","C44","Rozellomycota",0.000522154259286886,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"895","C44","Zoopagomycota",0,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"896","C44","Unknown",7.45934656124124e-05,"2011_PA4","CTAB","Ground_bark","red_pine","pine_04",2011,1,"early",7.478465153,"Sample",FALSE
"897","C45","Aequabiliella (A)",0.0377726989403698,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"898","C45","Pyrenopeziza (A)",0.00174527321836692,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"899","C45","Chalara (A)",0.0125077913982963,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"900","C45","Therrya (A)",0,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"901","C45","Trichoderma (A)",0.00153750259713277,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"902","C45","Podospora (A)",0,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"903","C45","other Ascomycota",0.372574277997091,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"904","C45","Basidiobolomycota",0,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"905","C45","Mycena (B)",0.172158736754623,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"906","C45","Xenasmatella (B)",8.3108248493663e-05,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"907","C45","Athelia (B)",0.0014543943486391,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"908","C45","Stypella (B)",0,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"909","C45","Ceratobasidium (B)",0.103552877623104,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"910","C45","Sistotrema (B)",0.0132142115104924,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"911","C45","Trichaptum (B)",0,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"912","C45","Lenzites (B)",0,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"913","C45","Trametes (B)",4.15541242468315e-05,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"914","C45","Serendipita (B)",0.0205277373779348,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"915","C45","other Basidiomycota",0.257427799709121,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"916","C45","Chytridiomycota",0.000332432993974652,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"917","C45","Fungi_phy_Incertae_sedis",0.000373987118221483,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"918","C45","Glomeromycota",0,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"919","C45","Mortierellomycota",0.00195304383960108,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"920","C45","Mucoromycota",0,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"921","C45","Olpidiomycota",0,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"922","C45","Rozellomycota",0.00211926033658841,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"923","C45","Zoopagomycota",0,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"924","C45","Unknown",0.000623311863702472,"2011_PA5","CTAB","Ground_bark","red_pine","pine_05",2011,1,"early",5.95599393,"Sample",FALSE
"925","C46","Aequabiliella (A)",0.0815687444079928,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"926","C46","Pyrenopeziza (A)",0.00154090863902972,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"927","C46","Chalara (A)",0.00223680286310766,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"928","C46","Therrya (A)",0.00671040858932299,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"929","C46","Trichoderma (A)",0.000248533651456407,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"930","C46","Podospora (A)",0,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"931","C46","other Ascomycota",0.192116512575803,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"932","C46","Basidiobolomycota",0,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"933","C46","Mycena (B)",0.164131623421811,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"934","C46","Xenasmatella (B)",0,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"935","C46","Athelia (B)",0,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"936","C46","Stypella (B)",0,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"937","C46","Ceratobasidium (B)",0.00511979322000199,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"938","C46","Sistotrema (B)",0.242022069788249,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"939","C46","Trichaptum (B)",0,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"940","C46","Lenzites (B)",0,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"941","C46","Trametes (B)",4.97067302912814e-05,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"942","C46","Serendipita (B)",0.143553037081221,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"943","C46","other Basidiomycota",0.159160950392683,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"944","C46","Chytridiomycota",0.000447360572621533,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"945","C46","Fungi_phy_Incertae_sedis",0,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"946","C46","Glomeromycota",0,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"947","C46","Mortierellomycota",9.94134605825629e-05,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"948","C46","Mucoromycota",0,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"949","C46","Olpidiomycota",0,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"950","C46","Rozellomycota",0,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"951","C46","Zoopagomycota",0,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"952","C46","Unknown",0.000994134605825629,"2011_PA6","CTAB","Ground_bark","red_pine","pine_06",2011,1,"early",4.245283019,"Sample",FALSE
"953","C47","Aequabiliella (A)",0.0598555211558308,"2011_PA7","CTAB","Ground_bark","red_pine","pine_07",2011,1,"early",3.064903846,"Sample",FALSE
"954","C47","Pyrenopeziza (A)",0.000386996904024768,"2011_PA7","CTAB","Ground_bark","red_pine","pine_07",2011,1,"early",3.064903846,"Sample",FALSE
"955","C47","Chalara (A)",0.0848813209494324,"2011_PA7","CTAB","Ground_bark","red_pine","pine_07",2011,1,"early",3.064903846,"Sample",FALSE
"956","C47","Therrya (A)",0.000171998624011008,"2011_PA7","CTAB","Ground_bark","red_pine","pine_07",2011,1,"early",3.064903846,"Sample",FALSE
"957","C47","Trichoderma (A)",0.00133298933608531,"2011_PA7","CTAB","Ground_bark","red_pine","pine_07",2011,1,"early",3.064903846,"Sample",FALSE
"958","C47","Podospora (A)",0,"2011_PA7","CTAB","Ground_bark","red_pine","pine_07",2011,1,"early",3.064903846,"Sample",FALSE
