"","SampleID","mix","Relative_abundance","Sample_name","Protocol","Site","Tree_host","Tree_log","Year","Year_since_decay_start","When","DNA_yields","Sample_or_Control","is.neg"
"532","C33","Cellulomonas",0,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"533","C33","Chitinophaga",0,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"534","C33","Conexibacter",0.0666666666666667,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"535","C33","Endobacter",0.0247619047619048,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"536","C33","Firmicutes",0,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"537","C33","Granulicella",0.0780952380952381,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"538","C33","Luteibacter",0,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"539","C33","Mucilaginibacter",0.0304761904761905,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"540","C33","Myxococcota",0.020952380952381,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"541","C33","Patescibacteria",0.0019047619047619,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"542","C33","Pedobacter",0.0019047619047619,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"543","C33","Planctomycetota",0.0304761904761905,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"544","C33","Proteobacteria",0.308571428571429,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"545","C33","Pseudomonas",0.0019047619047619,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"546","C33","rare phylum",0.0019047619047619,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"547","C33","Sphingomonas",0.0628571428571429,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"548","C33","Terriglobus",0.00571428571428571,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
